pitch_angle,pitch_target,pitch_speed,pitch_speed_target,pitch_output,pitch_angle_kp,pitch_angle_ki,pitch_angle_kd,pitch_speed_kp,pitch_speed_ki,pitch_speed_kd,pitch_ff_output,yaw_ff_output
-0.15,0.00,0.00,31.78,739.82,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.15,0.00,0.00,31.75,739.76,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.15,0.00,0.00,31.72,739.59,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.14,0.00,0.00,31.70,739.54,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.14,0.00,0.00,31.68,739.48,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.14,0.00,0.00,31.67,739.50,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.14,0.00,0.00,31.67,739.69,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.14,0.00,0.00,31.64,739.47,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.14,0.00,0.00,31.62,739.41,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.14,0.00,0.00,31.61,739.56,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.14,0.00,0.00,31.61,739.65,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.14,0.00,0.00,31.60,739.68,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.14,0.00,0.00,31.58,739.70,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.14,0.00,0.00,31.58,739.86,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.14,0.00,0.00,31.59,740.14,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.14,0.00,0.00,31.62,740.53,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.14,0.00,0.00,31.60,740.47,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.14,0.00,0.00,31.58,740.44,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.14,0.00,0.00,31.57,740.53,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.14,0.00,0.00,31.58,740.81,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.14,0.00,0.00,31.57,740.86,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.14,0.00,0.00,31.54,740.72,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.51,740.54,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.50,740.60,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.52,740.91,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.51,740.95,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.48,740.84,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.49,741.07,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.49,741.29,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.50,741.54,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.49,741.55,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.47,741.47,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.45,741.42,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.42,741.26,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.40,741.28,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.41,741.48,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.40,741.59,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.41,741.87,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.40,741.84,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.40,742.03,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.39,742.13,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.41,742.41,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.40,742.53,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.39,742.54,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.39,742.68,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.37,742.69,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.36,742.67,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.34,742.63,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.13,0.00,0.00,31.34,742.78,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.33,742.89,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.32,742.88,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.32,743.11,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.33,743.33,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.30,743.15,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.30,743.31,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.29,743.39,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.27,743.34,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.27,743.48,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.25,743.43,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.25,743.58,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.25,743.69,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.22,743.59,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.22,743.76,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.21,743.81,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.20,743.81,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.17,743.70,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.17,743.85,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.18,744.07,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.20,744.42,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.18,744.36,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.18,744.53,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.18,744.69,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.18,744.92,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.18,745.08,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.19,745.30,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.19,745.49,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.21,745.80,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.21,745.98,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.22,746.21,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.22,746.36,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.21,746.42,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.20,746.51,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,31.18,746.46,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.14,746.17,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.16,746.49,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.14,746.52,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.14,746.68,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.15,746.86,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.13,746.84,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.12,746.88,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.11,746.90,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.09,746.89,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.10,747.17,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.11,747.45,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.12,747.63,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.11,747.75,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.10,747.79,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.09,747.84,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.08,747.87,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.08,748.00,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.08,748.19,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.05,748.07,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.05,748.13,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.04,748.26,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.04,748.38,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.05,748.61,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.05,748.79,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.01,748.59,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.02,748.80,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.02,748.98,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.03,749.26,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.03,749.38,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.02,749.38,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.02,749.62,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.02,749.73,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.03,749.94,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.03,750.12,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.03,750.30,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.02,750.32,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.03,750.62,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.02,750.69,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.02,750.86,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,31.01,750.85,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,30.98,750.75,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,30.98,750.87,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,30.97,750.95,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,30.96,750.99,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,30.96,751.15,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,30.97,751.32,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,30.95,751.35,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,30.95,751.44,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,30.94,751.50,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,30.91,751.38,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,30.91,751.47,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,30.29,745.12,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,29.70,739.10,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,29.14,733.34,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,28.59,727.77,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,28.04,722.08,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,27.50,716.59,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.09,0.00,0.00,26.97,711.15,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.09,0.00,0.00,26.46,705.96,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.09,0.00,0.00,25.97,700.94,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.09,0.00,0.00,25.48,695.94,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.09,0.00,0.00,25.02,691.21,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.09,0.00,0.00,24.56,686.44,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.09,0.00,0.00,24.13,682.04,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,23.69,677.57,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.09,0.00,0.00,23.23,672.85,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.09,0.00,0.00,22.80,668.46,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.09,0.00,0.00,22.39,664.27,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.09,0.00,0.00,22.00,660.26,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,21.62,656.38,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,21.25,652.63,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,20.89,648.98,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,20.51,645.05,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,20.15,641.41,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,19.77,637.52,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,19.42,633.87,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,19.09,630.55,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,18.74,626.99,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,18.40,623.54,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,18.10,620.38,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,17.79,617.30,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,17.47,613.98,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,17.18,611.02,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,17.20,611.30,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,16.88,608.02,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,16.89,608.19,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,16.92,608.60,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,16.92,608.74,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,16.91,608.68,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,16.91,608.83,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,16.89,608.64,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,16.89,608.75,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,16.89,608.80,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,16.90,609.04,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,16.91,609.25,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,16.91,609.33,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,16.90,609.32,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,16.90,609.32,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,16.90,609.45,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,16.90,609.55,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,16.93,609.93,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,16.59,606.48,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,16.60,606.64,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,16.61,606.80,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,16.62,606.98,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,16.60,606.87,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,16.29,603.68,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,16.01,600.86,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,15.73,598.02,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,15.46,595.28,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,15.20,592.60,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,15.21,592.72,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,14.94,590.02,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,14.67,587.24,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,14.42,584.67,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,14.19,582.31,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,14.20,582.48,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,14.20,582.64,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,14.22,582.88,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,14.26,583.32,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,14.28,583.62,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,14.28,583.76,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,14.29,583.87,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,14.27,583.77,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,14.26,583.73,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,14.25,583.65,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,14.22,583.49,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,14.25,583.79,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,14.25,583.87,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.10,0.00,0.00,14.28,584.32,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.31,584.66,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.33,584.93,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.34,585.15,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.36,585.37,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.35,585.41,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.33,585.27,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.32,585.19,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.31,585.21,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.34,585.51,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.35,585.71,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.36,585.86,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.38,586.17,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.37,586.20,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.37,586.25,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.37,586.34,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.37,586.35,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.36,586.38,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.39,586.71,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.40,586.92,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.43,587.26,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.43,587.34,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.43,587.39,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.43,587.50,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.44,587.66,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.44,587.76,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.46,588.01,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.47,588.25,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.47,588.32,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.49,588.59,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.48,588.53,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.47,588.51,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.49,588.83,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.52,589.17,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.50,589.09,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.52,589.36,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.52,589.40,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,14.55,589.81,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,14.56,589.93,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,14.55,589.93,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,14.55,589.99,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.55,590.04,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,14.55,590.20,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.54,590.14,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.52,590.03,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.52,590.05,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.53,590.25,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.11,0.00,0.00,14.54,590.45,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,14.56,590.68,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
-0.12,0.00,0.00,14.56,590.76,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
